
-8.57863,  2.52533, 701.58027, -36.47296,  5.26527, -1.58807
-8.43799,  1.89399, 702.09613, -36.37438,  5.17125, -1.73932
-8.85989,  2.52533, 702.09613, -36.37438,  5.17125, -1.51245
-8.71926,  2.52533, 702.09613, -36.37438,  5.17125, -1.66369
-8.57863,  2.77786, 702.61200, -36.47296,  5.26527, -1.51245
-8.43799,  2.39906, 702.61200, -36.47296,  5.26527, -1.36120
-8.57863,  2.77786, 701.58027, -36.57153,  5.35930, -1.55026
-9.14116,  2.90413, 702.61200, -36.47296,  5.26527, -1.73932
-9.00052,  2.90413, 703.12787, -36.57153,  5.54734, -1.66369
-8.71926,  3.03039, 702.61200, -36.67011,  5.45332, -1.55026
-8.71926,  3.15666, 702.61200, -36.47296,  5.64136, -1.70151
-9.14116,  2.65159, 702.61200, -36.47296,  5.64136, -1.66369
-9.14116,  3.28292, 702.61200, -36.47296,  5.64136, -1.70151
-9.00052,  2.90413, 702.61200, -36.47296,  5.64136, -1.47464
-8.43799,  3.15666, 702.61200, -36.47296,  5.64136, -1.55026
-9.00052,  2.90413, 702.09613, -36.37438,  5.73539, -1.51245
-9.42242,  3.03039, 702.09613, -36.37438,  5.73539, -1.70151
-8.85989,  3.15666, 702.09613, -36.37438,  5.73539, -1.58807
-9.00052,  3.28292, 702.09613, -36.37438,  5.73539, -1.62588
-8.85989,  4.04052, 702.09613, -36.37438,  5.92343, -1.81494
-9.42242,  4.04052, 702.61200, -36.27581,  5.82941, -1.73932
-9.42242,  3.40919, 702.61200, -36.27581,  5.82941, -1.70151
-9.56306,  3.40919, 702.61200, -36.27581,  5.82941, -1.81494
-9.56306,  3.78799, 702.61200, -36.27581,  5.82941, -1.70151
-9.56306,  3.53546, 702.61200, -36.27581,  5.82941, -1.81494
-9.84432,  3.53546, 703.12787, -36.37438,  5.92343, -1.92837
-9.28179,  3.66172, 703.12787, -36.37438,  5.92343, -1.89056
-9.56306,  4.67185, 702.09613, -36.17723,  5.92343, -1.70151
-9.14116,  4.04052, 702.09613, -36.17723,  5.92343, -1.73932
-9.28179,  4.29305, 702.09613, -36.17723,  5.92343, -1.73932
-9.00052,  4.16679, 701.58027, -36.27581,  6.01746, -1.77713
-9.28179,  3.91426, 701.06440, -36.17723,  6.11148, -1.70151
-9.42242,  4.16679, 701.06440, -36.17723,  6.11148, -1.89056
-9.14116,  4.04052, 701.06440, -36.17723,  6.11148, -1.66369
-9.28179,  4.04052, 701.58027, -36.07866,  6.01746, -1.73932
-8.71926,  3.28292, 701.06440, -36.17723,  6.11148, -1.85275
-9.56306,  3.40919, 701.06440, -36.17723,  6.11148, -1.70151
-9.70369,  3.78799, 702.09613, -36.17723,  5.92343, -1.81494
-9.28179,  3.91426, 702.09613, -36.17723,  5.92343, -1.62588
-9.00052,  3.91426, 702.09613, -36.17723,  5.92343, -1.62588
-9.14116,  3.40919, 702.09613, -36.17723,  5.92343, -1.66369
-9.98496,  3.40919, 702.09613, -36.17723,  5.92343, -1.62588
-9.28179,  3.40919, 702.61200, -36.27581,  6.01746, -1.66369
-9.14116,  3.91426, 703.12787, -36.37438,  5.92343, -1.58807
-9.00052,  3.28292, 703.12787, -36.37438,  5.92343, -1.77713
-8.85989,  3.91426, 702.61200, -36.27581,  6.01746, -1.77713
-9.42242,  3.66172, 702.61200, -36.27581,  6.01746, -1.81494
-9.14116,  3.91426, 703.12787, -36.37438,  5.92343, -1.73932
-8.85989,  3.66172, 703.12787, -36.37438,  5.92343, -1.77713
-8.71926,  3.78799, 702.61200, -36.27581,  6.01746, -1.62588
-8.71926,  3.66172, 703.12787, -36.37438,  5.92343, -1.70151
-8.57863,  3.66172, 702.09613, -36.17723,  5.92343, -1.73932
-9.00052,  3.53546, 702.61200, -36.27581,  6.01746, -1.66369
-8.57863,  3.28292, 702.09613, -36.17723,  5.92343, -1.66369
-9.14116,  3.03039, 702.09613, -36.17723,  5.92343, -1.39902
-8.71926,  3.28292, 702.61200, -36.27581,  6.01746, -1.66369
-8.57863,  3.53546, 702.09613, -36.17723,  5.92343, -1.70151
-8.57863,  3.40919, 702.09613, -36.17723,  5.92343, -1.70151
-9.00052,  3.15666, 702.09613, -36.17723,  5.92343, -1.47464
-8.71926,  3.40919, 702.09613, -36.17723,  5.92343, -1.73932
-8.71926,  3.91426, 702.09613, -36.17723,  5.92343, -1.62588
-8.71926,  3.53546, 701.58027, -36.27581,  5.82941, -1.73932
-8.57863,  3.53546, 702.09613, -36.17723,  5.92343, -1.55026
-8.85989,  3.53546, 702.09613, -36.17723,  5.92343, -1.70151
-8.85989,  3.28292, 702.09613, -36.17723,  5.92343, -1.55026
-8.85989,  3.40919, 702.09613, -36.17723,  5.92343, -1.62588
-8.85989,  3.40919, 701.58027, -36.27581,  5.82941, -1.51245
-8.71926,  2.65159, 702.09613, -36.17723,  5.92343, -1.32339
-8.71926,  3.28292, 701.58027, -36.27581,  5.82941, -1.66369
-8.71926,  3.28292, 701.58027, -36.27581,  5.82941, -1.66369
-9.28179,  3.03039, 702.09613, -36.17723,  5.92343, -1.66369
-8.71926,  2.77786, 701.58027, -36.27581,  5.82941, -1.58807
-9.14116,  2.90413, 701.58027, -36.37438,  5.92343, -1.66369
-8.43799,  3.03039, 701.06440, -36.27581,  5.82941, -1.58807
-9.00052,  3.03039, 702.09613, -36.17723,  5.92343, -1.77713
-8.85989,  2.77786, 702.09613, -36.27581,  6.01746, -1.77713
-8.43799,  3.28292, 702.09613, -36.27581,  6.01746, -1.66369
-8.71926,  2.27279, 702.61200, -36.27581,  6.01746, -1.73932
-9.00052,  2.90413, 702.61200, -36.27581,  6.01746, -1.55026
-8.71926,  3.15666, 702.61200, -36.27581,  6.01746, -1.70151
-8.43799,  2.77786, 702.61200, -36.27581,  6.01746, -1.58807
-8.85989,  3.28292, 702.61200, -36.27581,  6.01746, -1.73932
-8.71926,  2.90413, 702.09613, -36.27581,  6.01746, -1.62588
-8.43799,  3.03039, 702.61200, -36.27581,  6.01746, -1.89056
-8.71926,  3.40919, 702.09613, -36.17723,  5.92343, -1.62588
-9.28179,  3.15666, 701.58027, -36.07866,  6.01746, -1.55026
-9.00052,  3.03039, 701.58027, -36.07866,  6.01746, -1.66369
-8.71926,  3.40919, 701.58027, -36.07866,  6.01746, -1.62588
-8.85989,  3.53546, 701.58027, -36.07866,  6.01746, -1.47464
-8.71926,  3.28292, 702.09613, -36.17723,  6.11148, -1.43683
-9.28179,  3.03039, 702.09613, -36.17723,  6.11148, -1.51245
-9.14116,  3.40919, 702.09613, -36.17723,  6.11148, -1.58807
-9.42242,  3.53546, 702.61200, -36.07866,  6.20550, -1.55026
-8.85989,  3.40919, 703.12787, -36.17723,  6.11148, -1.43683
-9.14116,  3.03039, 703.12787, -36.17723,  6.11148, -1.55026
-9.14116,  3.28292, 703.12787, -36.17723,  6.11148, -1.55026
-9.14116,  2.52533, 703.12787, -36.17723,  6.11148, -1.55026
-9.00052,  2.77786, 703.12787, -36.17723,  6.11148, -1.58807
-9.14116,  2.65159, 702.61200, -36.07866,  6.20550, -1.73932
-9.28179,  3.15666, 702.09613, -36.17723,  6.11148, -1.70151
-9.42242,  3.28292, 702.61200, -36.07866,  6.20550, -1.62588
-9.00052,  3.03039, 702.09613, -35.98008,  6.11148, -1.51245
-8.71926,  2.65159, 702.61200, -36.07866,  6.20550, -1.47464
-9.00052,  3.03039, 702.61200, -36.07866,  6.20550, -1.51245
