
-9.14116,  3.15666, 706.22308, -18.63078,  5.26527, -1.32339
-9.42242,  2.90413, 705.70721, -18.72936,  5.35930, -1.09653
-8.85989,  2.90413, 706.22308, -18.82793,  5.26527, -1.36120
-9.00052,  2.65159, 706.22308, -18.82793,  5.26527, -1.05871
-9.42242,  2.52533, 706.73894, -18.92651,  5.35930, -1.09653
-8.85989,  2.77786, 707.25481, -19.02508,  5.26527, -1.43683
-8.57863,  2.65159, 707.25481, -19.02508,  5.26527, -0.94528
-8.85989,  2.52533, 707.25481, -19.02508,  5.45332, -1.17215
-8.57863,  2.39906, 707.25481, -19.02508,  5.45332, -1.13434
-8.57863,  2.90413, 707.77068, -19.12366,  5.35930, -0.98309
-9.14116,  2.39906, 707.25481, -19.22224,  5.45332, -1.02090
-9.14116,  1.89399, 707.25481, -19.22224,  5.45332, -1.28558
-9.00052,  2.52533, 707.25481, -19.22224,  5.45332, -1.13434
-8.71926,  2.14653, 706.73894, -19.32081,  5.35930, -1.24777
-9.28179,  2.14653, 705.70721, -19.32081,  5.54734, -0.98309
-8.71926,  2.14653, 706.22308, -19.41939,  5.45332, -1.05871
-8.43799,  2.39906, 705.70721, -19.32081,  5.54734, -1.17215
-9.42242,  2.27279, 706.22308, -19.41939,  5.45332, -1.05871
-9.28179,  2.14653, 706.22308, -19.41939,  5.45332, -1.20996
-9.28179,  2.39906, 706.22308, -19.41939,  5.45332, -1.13434
-9.28179,  2.14653, 706.22308, -19.41939,  5.45332, -1.28558
-9.14116,  2.52533, 705.70721, -19.32081,  5.35930, -1.09653
-9.28179,  2.39906, 705.70721, -19.12366,  5.35930, -1.17215
-9.70369,  2.27279, 705.70721, -19.12366,  5.35930, -0.98309
-9.70369,  2.65159, 705.19134, -19.22224,  5.45332, -1.20996
-9.14116,  2.39906, 706.22308, -19.22224,  5.45332, -1.20996
-9.00052,  2.65159, 705.19134, -19.22224,  5.45332, -1.13434
-8.85989,  2.65159, 705.19134, -19.12366,  5.35930, -1.20996
-9.28179,  2.27279, 706.22308, -19.22224,  5.45332, -1.47464
-9.28179,  2.14653, 705.70721, -19.32081,  5.35930, -1.20996
-9.00052,  2.65159, 706.73894, -19.32081,  5.35930, -1.17215
-9.28179,  2.39906, 706.73894, -19.51796,  5.35930, -1.36120
-9.28179,  2.27279, 704.67547, -19.41939,  5.45332, -1.09653
-9.28179,  2.52533, 707.25481, -19.41939,  5.45332, -1.20996
-9.28179,  2.65159, 706.73894, -19.51796,  5.54734, -0.98309
-9.28179,  2.39906, 707.25481, -19.41939,  5.45332, -1.28558
-9.28179,  1.76773, 706.73894, -19.32081,  5.35930, -1.20996
-9.42242,  2.14653, 707.25481, -19.41939,  5.45332, -1.02090
-9.14116,  2.39906, 707.25481, -19.41939,  5.45332, -1.05871
-9.28179,  2.27279, 706.73894, -19.32081,  5.54734, -1.17215
-9.56306,  1.64146, 707.25481, -19.41939,  5.45332, -1.24777
-8.85989,  1.89399, 706.73894, -19.32081,  5.54734, -1.24777
-9.00052,  2.39906, 706.73894, -19.32081,  5.54734, -1.17215
-9.14116,  2.02026, 707.25481, -19.41939,  5.45332, -1.32339
-9.42242,  2.02026, 706.73894, -19.51796,  5.54734, -1.17215
-9.28179,  2.02026, 706.73894, -19.51796,  5.54734, -1.05871
-8.85989,  1.89399, 706.73894, -19.51796,  5.54734, -1.13434
-9.14116,  1.89399, 707.25481, -19.61654,  5.64136, -1.13434
-9.00052,  1.64146, 707.25481, -19.61654,  5.64136, -0.98309
-8.85989,  1.76773, 707.25481, -19.61654,  5.64136, -1.05871
-9.28179,  2.02026, 707.25481, -19.61654,  5.64136, -1.13434
-9.70369,  1.89399, 706.73894, -19.71511,  5.54734, -1.20996
-9.56306,  1.64146, 706.73894, -19.71511,  5.54734, -1.36120
-9.14116,  2.14653, 706.73894, -19.71511,  5.54734, -1.20996
-9.42242,  1.89399, 706.22308, -19.61654,  5.45332, -1.13434
